[ 2465378ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2465422ms] [WARNING] Image with src "/images/gray-pleated-trousers1.JPG" was detected as the Largest Contentful Paint (LCP). Please add the `loading="eager"` property if this image is above the fold.
Read more: https://nextjs.org/docs/app/api-reference/components/image#loading @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2672212ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2672349ms] [LOG] [Fast Refresh] done in 238ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2683445ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2683465ms] [LOG] [Fast Refresh] done in 99ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2700696ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2700718ms] [LOG] [Fast Refresh] done in 30ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2710127ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2710256ms] [LOG] [Fast Refresh] done in 157ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2710364ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2710371ms] [LOG] [Fast Refresh] done in 107ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2769103ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 2769237ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2769238ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2769241ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2769268ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2769283ms] [WARNING] Image with src "/images/skyblue1.JPG" was detected as the Largest Contentful Paint (LCP). Please add the `loading="eager"` property if this image is above the fold.
Read more: https://nextjs.org/docs/app/api-reference/components/image#loading @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2777692ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2777732ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2777750ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2777750ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2780687ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/en:0
[ 2780700ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2780707ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2782193ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2782210ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2782233ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2782234ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2783137ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 2783141ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2783141ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2783144ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2783151ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2786242ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 2786252ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2786261ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2786314ms] [WARNING] Image with src "/images/gray-pleated-trousers1.JPG" was detected as the Largest Contentful Paint (LCP). Please add the `loading="eager"` property if this image is above the fold.
Read more: https://nextjs.org/docs/app/api-reference/components/image#loading @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2786333ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2786334ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2825608ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2825618ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2825627ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2825627ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2830187ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2830221ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2830242ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2830242ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2833716ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2833716ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2833718ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2833728ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2853039ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2853158ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853158ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853162ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853167ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853175ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853176ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853178ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853179ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853181ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853253ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853333ms] [LOG] [Fast Refresh] done in 248ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2853351ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853351ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853356ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 2853793ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2853805ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2853817ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2853822ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2857817ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2857866ms] [LOG] [Fast Refresh] done in 34ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2858985ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 2858990ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-65Medium-Web.woff2:0
[ 2858990ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 2858992ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2859002ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2864703ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2864730ms] [LOG] [Fast Refresh] done in 23ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2870418ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 2870445ms] [LOG] [Fast Refresh] done in 21ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3604146ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 3604189ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3604235ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3651796ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3651809ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3651885ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://localhost:3000/fonts/Klein-55Regular-Web.woff2:0
[ 3652933ms] [ERROR] Error: <svg> attribute height: Expected length, "auto". @ http://localhost:3000/:0
[ 3652941ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3652950ms] [LOG] [HMR] connected @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3665445ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3665472ms] [LOG] [Fast Refresh] done in 29ms @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3670188ms] [LOG] [Fast Refresh] rebuilding @ http://localhost:3000/_next/static/chunks/04ls_next_dist_0vk1ech._.js:2431
[ 3670189ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670217ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670219ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
    at WebSocket.handleMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13335:52)
[ 3670220ms] Error: Internal Next.js error: Router action dispatched before initialization.
    at dispatchAppRouterAction (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:916:37)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11800:61
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at Object.hmrRefresh (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:11799:40)
    at http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13967:64
    at startTransition (http://localhost:3000/_next/static/chunks/04ls_next_dist_compiled_006lxpk._.js:1279:31)
    at processMessage (http://localhost:3000/_next/static/chunks/04ls_next_dist_client_0~zyo0o._.js:13966:44)
